timestamp,subcarrier01_mag,subcarrier01_ang,subcarrier02_mag,subcarrier02_ang,subcarrier03_mag,subcarrier03_ang,subcarrier04_mag,subcarrier04_ang,subcarrier05_mag,subcarrier05_ang,subcarrier06_mag,subcarrier06_ang,subcarrier07_mag,subcarrier07_ang,subcarrier08_mag,subcarrier08_ang,subcarrier09_mag,subcarrier09_ang,subcarrier10_mag,subcarrier10_ang,subcarrier11_mag,subcarrier11_ang,subcarrier12_mag,subcarrier12_ang,subcarrier13_mag,subcarrier13_ang,subcarrier14_mag,subcarrier14_ang,subcarrier15_mag,subcarrier15_ang,subcarrier16_mag,subcarrier16_ang,subcarrier17_mag,subcarrier17_ang,subcarrier18_mag,subcarrier18_ang,subcarrier19_mag,subcarrier19_ang,subcarrier20_mag,subcarrier20_ang,subcarrier21_mag,subcarrier21_ang,subcarrier22_mag,subcarrier22_ang,subcarrier23_mag,subcarrier23_ang,subcarrier24_mag,subcarrier24_ang,subcarrier25_mag,subcarrier25_ang,subcarrier26_mag,subcarrier26_ang,subcarrier27_mag,subcarrier27_ang,subcarrier28_mag,subcarrier28_ang,subcarrier29_mag,subcarrier29_ang,subcarrier30_mag,subcarrier30_ang,subcarrier31_mag,subcarrier31_ang,subcarrier32_mag,subcarrier32_ang,subcarrier33_mag,subcarrier33_ang,subcarrier34_mag,subcarrier34_ang,subcarrier35_mag,subcarrier35_ang,subcarrier36_mag,subcarrier36_ang,subcarrier37_mag,subcarrier37_ang,subcarrier38_mag,subcarrier38_ang,subcarrier39_mag,subcarrier39_ang,subcarrier40_mag,subcarrier40_ang,subcarrier41_mag,subcarrier41_ang,subcarrier42_mag,subcarrier42_ang,subcarrier43_mag,subcarrier43_ang,subcarrier44_mag,subcarrier44_ang,subcarrier45_mag,subcarrier45_ang,subcarrier46_mag,subcarrier46_ang,subcarrier47_mag,subcarrier47_ang,subcarrier48_mag,subcarrier48_ang,subcarrier49_mag,subcarrier49_ang,subcarrier50_mag,subcarrier50_ang,subcarrier51_mag,subcarrier51_ang,subcarrier52_mag,subcarrier52_ang,subcarrier53_mag,subcarrier53_ang,subcarrier54_mag,subcarrier54_ang,subcarrier55_mag,subcarrier55_ang,subcarrier56_mag,subcarrier56_ang,subcarrier57_mag,subcarrier57_ang,subcarrier58_mag,subcarrier58_ang,subcarrier59_mag,subcarrier59_ang,subcarrier60_mag,subcarrier60_ang,subcarrier61_mag,subcarrier61_ang,subcarrier62_mag,subcarrier62_ang,subcarrier63_mag,subcarrier63_ang,subcarrier64_mag,subcarrier64_ang,head_x,head_y,head_z,chest_x,chest_y,chest_z,left_elbow_x,left_elbow_y,left_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_elbow_x,right_elbow_y,right_elbow_z,right_hand_x,right_hand_y,right_hand_z,hip_x,hip_y,hip_z,left_knee_x,left_knee_y,left_knee_z,left_foot_x,left_foot_y,left_foot_z,right_knee_x,right_knee_y,right_knee_z,right_foot_x,right_foot_y,right_foot_z
807.213,97,2,0,0,0,0,24,0,23,0,22,0,21,0,21,0,20,0,19,0,18,0,16,0,16,0,14,0,12,0,12,0,0,0,10,0,10,0,9,0,8,0,8,0,8,0,7,0,7,0,7,0,6,0,6,0,6,0,7,0,0,0,0,0,1,-2,13,0,14,0,14,0,14,0,15,0,16,0,17,0,18,0,18,1,19,1,21,1,21,1,23,1,24,1,25,1,27,1,27,1,29,1,32,1,33,1,34,1,36,1,39,1,41,1,41,1,43,1,42,1,44,1,44,1,0,0,0,0,0.7179043591022491,0.5448519587516785,-1.5219541788101196,0.6038634032011032,0.9232518672943115,-1.0323936939239502,0.949104905128479,1.4505153894424438,-0.29583844542503357,0.9175444841384888,1.885319471359253,-0.5680066347122192,0.14305828511714935,1.4866948127746582,-1.0795788764953613,0.2064359188079834,1.9249886274337769,-1.4292246103286743,0.570482924580574,1.8921582102775574,0.002592220640508458,0.7208882570266724,2.7232162952423096,0.2442314326763153,0.6864910125732422,3.4591662883758545,1.3173164129257202,0.3824397921562195,2.7225446701049805,0.10621555149555206,0.3791223466396332,3.4243948459625244,0.9417497515678406
807.255,97,2,0,0,0,0,24,0,22,0,23,0,21,0,20,0,19,0,19,0,17,0,16,0,15,0,13,0,13,0,12,0,0,0,10,0,9,0,8,0,8,0,8,0,8,0,8,0,7,0,6,0,5,0,5,0,6,0,6,0,0,0,0,0,1,-2,14,1,13,1,15,1,15,1,15,1,16,1,17,1,18,1,18,1,20,1,21,2,22,2,23,2,24,2,26,2,27,2,28,2,30,2,31,2,33,2,35,2,36,2,38,2,40,2,41,2,43,2,41,2,43,2,44,2,0,0,1,-2,0.7178632020950317,0.5427491664886475,-1.5212796330451965,0.6038393378257751,0.9241387844085693,-1.0342454314231873,0.9490259289741516,1.4554893970489502,-0.334563285112381,0.9153429269790649,1.8916951417922974,-0.6112579107284546,0.14054451882839203,1.486762285232544,-1.0825550556182861,0.20562604069709778,1.9253119230270386,-1.4238412380218506,0.5698847025632858,1.8914864659309387,0.0026030657172668725,0.7208710312843323,2.723219871520996,0.23007670044898987,0.6869049668312073,3.459141731262207,1.2890630960464478,0.38158872723579407,2.722182035446167,0.08132448047399521,0.3789771497249603,3.4244801998138428,0.8909343481063843
807.297,97,2,0,0,0,0,28,-1,28,-1,27,-1,25,-1,25,-1,23,-1,23,-1,21,-1,20,-1,18,-1,17,-1,15,-1,15,-1,0,0,12,-1,12,-1,11,-1,11,-1,9,-1,9,-1,8,-1,8,-1,8,-1,7,-1,8,-1,7,-1,7,-1,0,0,0,0,1,-2,15,0,16,0,16,0,17,0,18,0,18,0,19,0,19,0,21,0,22,0,23,0,25,0,25,0,27,0,28,0,30,0,31,0,33,0,35,0,36,0,39,0,41,0,41,0,44,0,44,0,46,0,47,0,48,0,48,0,1,-2,1,-2,0.7172864973545074,0.5395883917808533,-1.5571523904800415,0.6035053730010986,0.9243548810482025,-1.0590707063674927,0.9519538879394531,1.456261396408081,-0.3198091983795166,0.9218252897262573,1.8955628871917725,-0.5933803915977478,0.14041964709758759,1.4868221282958984,-1.122759461402893,0.20529767870903015,1.9268200397491455,-1.4813023805618286,0.5741710215806961,1.8939847350120544,0.002611020696349442,0.7298832535743713,2.729436159133911,0.2840684652328491,0.6993229389190674,3.4632551670074463,1.4189115762710571,0.38600626587867737,2.7284159660339355,0.12157932668924332,0.38598570227622986,3.427945613861084,1.0106894969940186
807.339,97,2,0,0,0,0,30,2,28,2,27,2,26,2,25,2,23,2,22,2,21,2,19,2,18,2,17,2,16,2,14,2,0,0,13,2,12,3,12,3,11,3,11,3,10,3,9,3,9,3,9,3,8,3,8,3,8,3,8,3,0,0,0,0,1,-2,16,-1,16,-1,17,-1,18,-1,18,-1,19,-1,20,-1,22,-1,22,-1,23,-1,25,-1,26,-1,27,-1,28,-1,30,-1,30,-1,32,-1,33,-1,36,-1,37,-1,39,-1,40,-1,44,-1,45,-1,46,-1,48,-1,48,-1,49,-1,50,-1,1,-2,0,0,0.7159461677074432,0.5382931232452393,-1.506643831729889,0.6034204810857773,0.9235919117927551,-1.0193444788455963,0.9493287205696106,1.4562543630599976,-0.219514399766922,0.9165668487548828,1.8953496217727661,-0.35210421681404114,0.14041857421398163,1.4769455194473267,-1.081665277481079,0.20583179593086243,1.920375108718872,-1.4348108768463135,0.5704362690448761,1.891538679599762,0.0026030181907117367,0.7298665642738342,2.729398250579834,0.21259291470050812,0.6981248259544373,3.4632034301757812,1.2647011280059814,0.38533076643943787,2.7282135486602783,0.11995206028223038,0.3833424746990204,3.4278385639190674,0.9287567138671875
807.385,97,2,0,0,0,0,25,-2,24,-2,24,-2,22,-2,21,-2,20,-2,19,-2,18,-2,17,-2,16,-2,14,-2,14,-2,12,-2,0,0,10,-2,10,-2,10,-2,10,-2,9,-2,9,-2,7,-2,7,-2,7,-2,7,-2,7,-2,7,-2,7,-2,0,0,0,0,1,-2,12,-1,16,-1,14,-1,15,-1,15,-1,17,-1,18,-1,18,-1,19,-1,20,-1,21,-1,21,-1,23,-1,25,0,25,0,27,0,29,0,31,0,31,0,33,0,35,0,35,0,37,0,40,0,42,0,42,0,41,0,43,0,45,0,1,-2,0,0,0.7159886360168457,0.5372360646724701,-1.4973323941230774,0.6022103130817413,0.9239526093006134,-1.0149992108345032,0.94953453540802,1.4556807279586792,-0.21353988349437714,0.9254133105278015,1.891853928565979,-0.40934276580810547,0.13979429006576538,1.4799607992172241,-1.153311848640442,0.20580308139324188,1.9206502437591553,-1.5089049339294434,0.5701069682836533,1.8914484977722168,0.0025844601914286613,0.7286702394485474,2.7293615341186523,0.212755486369133,0.6978482604026794,3.46451473236084,1.243418574333191,0.38523173332214355,2.7276833057403564,-0.005918200593441725,0.383382648229599,3.4287164211273193,0.7566219568252563
807.431,97,2,0,0,0,0,30,0,29,0,26,0,26,0,25,0,24,0,21,0,21,0,19,0,18,0,17,0,15,0,14,0,0,0,13,0,11,0,11,0,9,0,9,0,9,0,8,0,8,0,7,0,7,0,6,0,6,0,7,0,0,0,0,0,1,-1,14,0,15,0,15,0,17,0,18,0,18,0,19,0,21,1,21,1,22,1,22,1,24,1,25,1,27,1,27,1,30,1,32,1,34,1,35,1,37,1,41,1,42,1,42,1,45,1,45,1,48,1,48,1,49,1,50,1,1,-1,1,-1,0.7163843810558319,0.5349845588207245,-1.4720013737678528,0.6020656228065491,0.9233766794204712,-0.9989762902259827,0.9492347836494446,1.4545073509216309,-0.22622494399547577,0.9257081151008606,1.8798781633377075,-0.4437602162361145,0.1398714929819107,1.4807254076004028,-1.1384814977645874,0.20660889148712158,1.921022891998291,-1.493992567062378,0.5699150413274765,1.8939450979232788,0.002524217590689659,0.7285096645355225,2.7293245792388916,0.17312508821487427,0.6980308294296265,3.4649569988250732,1.2024080753326416,0.3850457966327667,2.7275567054748535,-0.003467341884970665,0.3835860788822174,3.4293129444122314,0.7747222185134888
807.473,97,2,0,0,0,0,22,1,22,1,21,1,20,1,19,1,18,1,17,1,16,1,15,1,13,1,13,1,12,1,11,1,0,0,9,1,9,1,8,1,8,1,7,1,7,1,6,1,6,1,6,1,6,1,5,1,5,1,5,1,0,0,0,0,1,-2,12,2,13,2,13,2,14,2,14,2,15,2,16,2,17,2,18,2,19,2,20,2,20,2,21,2,23,2,24,2,26,2,27,2,28,3,31,3,32,3,34,3,34,-3,37,-3,39,3,39,3,41,3,40,3,41,3,43,3,0,0,1,-2,0.7161988317966461,0.534179151058197,-1.4625649452209473,0.6020602583885193,0.923337459564209,-0.9866452813148499,0.9491502642631531,1.4552607536315918,-0.23338596522808075,0.9206792116165161,1.8836880922317505,-0.46214112639427185,0.1389615833759308,1.4771112203598022,-1.0766600370407104,0.2063358724117279,1.9204826354980469,-1.4410858154296875,0.569885641336441,1.8954992294311523,0.00261416332796216,0.7268286943435669,2.7301483154296875,0.18048711121082306,0.6925197243690491,3.465285539627075,1.2199795246124268,0.38260045647621155,2.7275760173797607,0.06450358778238297,0.3777810037136078,3.4295895099639893,0.8789202570915222
807.494,97,2,0,0,0,0,23,0,22,0,21,0,21,0,19,0,19,0,18,0,17,0,15,0,14,0,14,0,12,0,11,0,0,0,10,0,9,0,8,0,8,0,7,0,7,0,6,0,6,0,6,0,5,0,5,0,5,0,5,0,0,0,0,0,1,-2,10,0,12,0,11,0,13,0,13,0,14,0,15,0,15,0,15,0,18,1,18,1,19,1,20,1,22,1,23,1,25,1,25,1,27,1,29,1,30,1,32,1,33,1,35,1,37,1,37,1,39,1,40,1,40,1,41,1,1,-2,1,-2,0.7143764793872833,0.531652569770813,-1.5101651549339294,0.6013006269931793,0.9235596060752869,-1.0281549990177155,0.9499198794364929,1.4550808668136597,-0.24193671345710754,0.9214833974838257,1.8775099515914917,-0.42056694626808167,0.13290928304195404,1.4774060249328613,-1.0978400707244873,0.20605690777301788,1.9186023473739624,-1.44046950340271,0.5700674504041672,1.8959579467773438,0.0026252474635839462,0.7285274863243103,2.730557441711426,0.21447353065013885,0.6991194486618042,3.465550184249878,1.3193457126617432,0.38408371806144714,2.7274651527404785,0.05507352948188782,0.38061827421188354,3.429626226425171,0.8912380337715149
807.558,97,2,0,0,0,0,23,-1,23,-1,22,-1,21,-1,19,-1,19,-1,18,-1,17,-1,15,-1,15,-1,14,-1,12,-1,11,-1,0,0,10,0,9,-1,8,0,8,0,7,0,7,0,6,0,6,0,5,-1,5,-1,5,-1,5,-1,5,-1,0,0,0,0,1,-2,11,0,12,0,11,0,13,0,13,0,13,0,15,0,15,0,16,0,17,0,18,0,19,0,20,0,21,0,22,0,24,0,25,0,26,0,29,0,30,0,32,0,33,0,34,1,36,1,37,0,38,1,39,0,40,0,40,0,1,-2,0,0,0.7136327922344208,0.5281776785850525,-1.5092572569847107,0.600397527217865,0.9252957105636597,-1.0377251505851746,0.9475916624069214,1.4632794857025146,-0.22447380423545837,0.9195854067802429,1.8921359777450562,-0.4091466963291168,0.13365903496742249,1.4803026914596558,-1.1107102632522583,0.20575959980487823,1.9192531108856201,-1.4474722146987915,0.569675087928772,1.8980276584625244,0.0026525743305683136,0.7276737093925476,2.731945753097534,0.25874149799346924,0.6979912519454956,3.465660572052002,1.4047781229019165,0.3831629753112793,2.727555990219116,0.0575566366314888,0.3793446123600006,3.4297142028808594,0.9544399380683899
807.61,97,2,0,0,0,0,30,-2,29,-2,28,-2,26,-2,26,-2,24,-2,23,-2,21,-2,20,-2,18,-2,17,-2,16,-2,15,-2,0,0,13,-2,12,-2,12,-2,10,-2,10,-2,9,-2,9,-2,8,-2,8,-2,8,-2,8,-2,8,-2,7,-2,0,0,0,0,1,-2,16,0,14,0,16,0,17,0,17,0,19,0,19,0,21,0,21,0,23,0,24,0,25,0,27,0,28,0,29,0,31,0,31,0,33,0,36,0,36,0,39,0,41,0,44,0,47,0,47,0,49,0,48,0,49,0,51,0,1,-2,0,0,0.7122098803520203,0.5247624516487122,-1.4752745032310486,0.5989056527614594,0.9269141852855682,-1.018492341041565,0.9537398219108582,1.4656999111175537,-0.2657288908958435,0.9199573397636414,1.8918792009353638,-0.4743797183036804,0.13162443041801453,1.4939104318618774,-1.096476674079895,0.20273391902446747,1.9233653545379639,-1.4395900964736938,0.5708117783069611,1.9036219716072083,0.0026843631640076637,0.7302358150482178,2.7350988388061523,0.2659192681312561,0.7048203349113464,3.4698970317840576,1.392866849899292,0.38410913944244385,2.7285993099212646,0.024657467380166054,0.38195890188217163,3.431324005126953,0.9166699647903442
807.645,97,2,0,0,0,0,23,0,23,0,23,0,21,0,20,0,19,0,17,0,17,0,15,0,14,0,13,0,12,0,11,0,0,0,9,0,8,0,8,0,8,0,7,0,7,0,7,0,6,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,1,-2,11,1,14,1,13,1,15,1,15,1,15,1,16,1,17,1,17,1,19,1,21,1,21,1,22,1,24,2,25,2,27,2,28,2,30,2,31,2,35,2,36,2,36,2,38,2,41,2,41,2,43,2,42,2,44,2,46,2,0,0,0,0,0.7118487060070038,0.5214079320430756,-1.4337452054023743,0.5975529551506042,0.9269967973232269,-0.9790054261684418,0.9557579159736633,1.467078685760498,-0.26494064927101135,0.9204075932502747,1.8880589008331299,-0.5070009231567383,0.12688809633255005,1.491716980934143,-1.0933828353881836,0.20017273724079132,1.922227144241333,-1.4956300258636475,0.5633090734481812,1.9046582579612732,0.002831435762345791,0.7263423800468445,2.7381949424743652,0.2996964454650879,0.6976772546768188,3.471432685852051,1.5044522285461426,0.3803064525127411,2.7285547256469727,0.09583216160535812,0.37416571378707886,3.4306352138519287,1.05885648727417
807.691,97,2,0,0,0,0,24,-2,23,-2,23,-2,22,-2,20,-2,20,-2,18,-2,17,-2,16,-2,15,-2,14,-2,13,-2,13,-2,0,0,10,-2,10,-2,9,-2,9,-2,7,-2,7,-2,7,-2,7,-2,6,-2,5,-2,5,-2,6,-2,6,-2,0,0,0,0,1,-2,12,-1,13,-1,14,-1,14,-1,15,-1,15,-1,17,-1,17,-1,18,-1,18,-1,21,-1,21,-1,22,-1,24,-1,25,0,27,0,27,0,29,0,31,0,33,0,34,0,36,0,37,0,39,0,41,0,42,0,41,0,42,0,43,0,1,-2,1,-2,0.7110901176929474,0.5235505700111389,-1.4669018387794495,0.5972008407115936,0.9273925423622131,-0.989497035741806,0.9566274881362915,1.461201786994934,-0.2885681986808777,0.9273165464401245,1.8678289651870728,-0.5345339179039001,0.12647531926631927,1.4916532039642334,-1.0824612379074097,0.19968733191490173,1.9241836071014404,-1.469619631767273,0.5647559612989426,1.9062514305114746,0.0028304439038038254,0.7264454364776611,2.7387709617614746,0.2764309346675873,0.6980106234550476,3.4716007709503174,1.397825002670288,0.38033896684646606,2.728518486022949,0.011614422313869,0.3742964565753937,3.4304840564727783,0.890204131603241
807.754,97,2,0,0,0,0,31,1,30,1,29,1,26,1,26,1,24,1,22,1,21,1,20,1,18,1,17,1,16,1,14,1,0,0,12,1,11,1,11,1,10,1,9,1,9,1,8,1,7,1,7,1,6,1,6,1,6,1,5,1,0,0,0,0,1,-2,12,2,13,2,15,2,15,2,17,2,18,2,20,2,20,2,21,2,23,2,25,2,26,2,27,2,30,2,30,2,33,2,35,2,37,2,38,3,41,3,44,3,44,3,47,3,50,3,51,3,52,3,52,3,53,3,54,2,1,-2,0,0,0.7113617062568665,0.5236098766326904,-1.522325873374939,0.5973052084445953,0.9288299381732941,-1.0346934795379639,0.9571964144706726,1.4611643552780151,-0.2875297963619232,0.9268162846565247,1.8635351657867432,-0.46346932649612427,0.12459620088338852,1.4915965795516968,-1.081951379776001,0.20085033774375916,1.9213471412658691,-1.4232983589172363,0.5625443607568741,1.9059979915618896,0.0028186049312353134,0.7234573364257812,2.739374876022339,0.26091286540031433,0.6956418752670288,3.471898078918457,1.388353705406189,0.37785467505455017,2.728151798248291,0.0012141421902924776,0.3722314238548279,3.4304966926574707,0.8774818181991577
807.795,97,2,0,0,0,0,26,-1,26,-2,25,-2,23,-2,22,-2,21,-2,20,-2,19,-2,17,-2,16,-2,15,-1,14,-2,13,-1,0,0,11,-1,10,-1,9,-1,9,-1,8,-1,8,-1,7,-1,7,-1,6,-1,6,-1,5,-1,4,-2,5,-1,0,0,0,0,1,-2,10,0,10,-1,11,-1,12,0,13,-1,15,-1,15,0,17,0,17,0,19,0,20,0,21,0,22,0,24,0,26,0,27,0,28,0,30,0,32,0,33,0,36,0,36,0,39,0,42,0,42,0,43,0,42,0,44,0,46,0,1,-2,0,0,0.7090874016284943,0.5232878625392914,-1.5207378268241882,0.5965889096260071,0.9303423166275024,-1.033860057592392,0.9563716650009155,1.464487910270691,-0.2869471311569214,0.9259614944458008,1.867281198501587,-0.495234876871109,0.12505754828453064,1.4925228357315063,-1.0819571018218994,0.20158562064170837,1.9213980436325073,-1.4545537233352661,0.5623673796653748,1.9065169095993042,0.0028066879604011774,0.7234777212142944,2.740034341812134,0.16619528830051422,0.6956353783607483,3.4740793704986572,1.2169098854064941,0.377902626991272,2.729675531387329,-0.05938447639346123,0.372464120388031,3.4362106323242188,0.746509313583374
807.845,97,2,0,0,0,0,26,-2,25,-2,24,-2,24,-2,22,-2,22,-2,20,-2,19,-2,18,-2,16,-2,15,-2,14,-2,13,-2,0,0,11,-2,11,-2,9,-2,9,-2,8,-2,8,-2,7,-2,7,-2,5,-2,5,-2,5,-2,5,-2,5,-2,0,0,0,0,1,-2,11,-1,13,-1,13,-1,13,-1,14,-1,16,-1,17,-1,18,-1,19,-1,20,-1,23,-1,23,-1,25,-1,26,-1,28,-1,29,-1,31,-1,32,-1,33,-1,35,-1,38,-1,40,-1,41,-1,43,-1,44,-1,46,-1,45,-1,47,-1,50,-1,0,0,0,0,0.7081101536750793,0.5228119194507599,-1.5259079933166504,0.5959474444389343,0.931443452835083,-1.042354166507721,0.9528168439865112,1.466310977935791,-0.2938867509365082,0.9200848340988159,1.8765703439712524,-0.5500590205192566,0.12964485585689545,1.4927846193313599,-1.0991520881652832,0.2060527354478836,1.9215813875198364,-1.469843864440918,0.5617173761129379,1.9053761959075928,0.0027415272779762745,0.7220672369003296,2.739464044570923,0.18026089668273926,0.6928760409355164,3.4731976985931396,1.2443113327026367,0.37740737199783325,2.729386568069458,-0.0386497937142849,0.3699968755245209,3.436131477355957,0.7835010290145874
807.888,97,2,0,0,0,0,24,-2,23,-2,23,-2,21,-2,20,-2,19,-2,18,-2,16,-2,15,-2,14,-2,13,-2,13,-2,12,-2,0,0,9,-2,9,-2,9,-2,7,-2,7,-2,5,-2,5,-2,5,-2,5,-2,4,-2,4,-2,4,-2,4,-2,0,0,0,0,1,-2,10,-1,12,-1,13,-1,14,-1,15,-1,16,-1,17,-1,18,-1,20,-1,20,-1,22,-1,22,-1,24,-1,26,-1,27,-1,28,-1,30,-1,31,-1,33,-1,35,-1,39,-1,38,-1,39,-1,42,-1,42,-1,43,-1,43,-1,47,-1,46,-1,1,-2,1,-2,0.7043323218822479,0.521472305059433,-1.5076245665550232,0.5953733026981354,0.9310991168022156,-1.0109177827835083,0.9514102935791016,1.4701342582702637,-0.36650967597961426,0.9118927717208862,1.887739658355713,-0.7546326518058777,0.14101502299308777,1.4925063848495483,-1.0253134965896606,0.20670130848884583,1.9198033809661865,-1.4519284963607788,0.5628825724124908,1.9044765830039978,0.0028394960099831223,0.7223681211471558,2.7372560501098633,0.1574552357196808,0.6929101347923279,3.469766855239868,1.2463833093643188,0.3774411380290985,2.7269480228424072,-0.0280451737344265,0.37021592259407043,3.4345993995666504,0.7967233061790466
807.932,97,2,0,0,0,0,22,0,21,0,20,0,19,0,18,0,17,0,16,0,15,0,13,0,12,0,11,0,10,0,9,0,0,0,7,0,7,0,6,0,5,0,5,0,5,0,4,0,4,0,3,0,3,0,4,0,4,0,4,0,0,0,0,0,1,-2,12,0,14,0,14,0,15,0,17,0,18,0,18,1,20,1,21,1,22,1,23,1,24,1,26,1,28,1,30,1,32,1,33,1,35,1,36,1,38,1,41,1,42,1,44,1,46,1,46,1,48,1,49,1,50,1,51,1,1,-2,0,0,0.7018363177776337,0.5191594064235687,-1.440382480621338,0.5949545800685883,0.9296713173389435,-0.9622796177864075,0.9526974558830261,1.4735772609710693,-0.3580071032047272,0.9151179194450378,1.8886991739273071,-0.7035595178604126,0.141147643327713,1.5003056526184082,-0.9925597310066223,0.207066148519516,1.9201843738555908,-1.4408806562423706,0.5671954452991486,1.905277669429779,0.003055129200220108,0.7308091521263123,2.7373690605163574,0.21688337624073029,0.7039784789085388,3.4697446823120117,1.4204225540161133,0.37941887974739075,2.726928472518921,0.0995977371931076,0.37524735927581787,3.43380069732666,1.0277881622314453
807.965,97,2,0,0,0,0,19,1,19,1,18,1,17,1,16,1,15,1,14,1,13,1,12,1,11,1,10,1,8,2,8,2,0,0,6,2,5,2,5,2,5,2,4,2,4,2,4,1,4,1,3,1,4,1,4,1,4,1,5,1,0,0,0,0,1,-2,15,2,16,2,18,3,19,3,20,3,22,3,23,-3,24,-2,25,-2,27,-2,28,-2,28,-2,30,-2,31,-2,33,-2,35,-2,36,-2,37,-2,40,-2,41,-2,43,-2,44,-2,47,-2,48,-2,50,-2,51,-2,51,-2,53,-2,53,-2,1,-2,0,0,0.700873076915741,0.5185487270355225,-1.3544911742210388,0.5937212854623795,0.9293827414512634,-0.9222797453403473,0.952137291431427,1.4714711904525757,-0.29105404019355774,0.9131308794021606,1.8876500129699707,-0.5065220594406128,0.1411643773317337,1.5001300573349,-0.9520632028579712,0.2074570655822754,1.9197300672531128,-1.3062118291854858,0.5657293349504471,1.9043667912483215,0.0029616602696478367,0.7270128726959229,2.7355833053588867,0.24120299518108368,0.6986650228500366,3.467578411102295,1.3894721269607544,0.37639373540878296,2.726602077484131,0.1395128071308136,0.373973548412323,3.4318416118621826,1.007341742515564
808.025,97,2,0,0,0,0,19,2,18,2,17,2,15,2,15,2,14,2,13,2,12,2,11,2,10,2,9,2,8,3,8,3,0,0,6,3,6,3,5,2,5,2,4,3,4,2,4,2,4,2,4,2,4,2,5,2,5,2,5,2,0,0,0,0,1,-2,18,-2,20,-2,19,-2,20,-2,21,-1,23,-1,24,-1,25,-1,27,-1,29,-1,30,-1,30,-1,31,-1,32,-1,34,-1,34,-1,37,-1,39,0,40,0,41,0,43,0,43,0,48,0,49,0,50,0,52,0,50,0,53,0,55,0,0,0,1,-2,0.699680358171463,0.5193325877189636,-1.3587624430656433,0.5927493721246719,0.9293155074119568,-0.9083197712898254,0.9521386027336121,1.4703119993209839,-0.2921423316001892,0.912667453289032,1.8802380561828613,-0.5186398029327393,0.13734681904315948,1.4943580627441406,-0.888482928276062,0.20563676953315735,1.9196323156356812,-1.259456992149353,0.5624825060367584,1.9046756625175476,0.0029327478259801865,0.7214967012405396,2.736433267593384,0.21848809719085693,0.6930197477340698,3.4677462577819824,1.372401237487793,0.3665391504764557,2.7288503646850586,0.21589569747447968,0.3669581115245819,3.4325480461120605,1.1181590557098389
808.056,97,2,0,0,0,0,19,-2,18,-2,17,-2,16,-2,14,-2,14,-2,13,-2,12,-2,11,-2,10,-2,9,-2,8,-2,7,-2,0,0,6,-2,5,-2,5,-2,5,-2,5,-2,4,-2,4,-2,4,-2,4,-2,5,-2,5,-2,6,-2,6,-2,0,0,0,0,1,-2,17,-1,17,-1,21,-1,20,-1,21,-1,22,0,24,0,24,0,25,0,26,0,27,0,28,0,29,0,32,0,33,0,35,0,36,0,38,0,39,0,41,0,44,0,44,0,46,0,48,0,47,0,51,0,50,0,51,0,53,0,1,-2,1,-2,0.6986552476882935,0.5220469534397125,-1.4577462077140808,0.5922176390886307,0.929713249206543,-0.9546855986118317,0.9522266387939453,1.4678785800933838,-0.300467312335968,0.9127476811408997,1.8782296180725098,-0.5235335230827332,0.13731911778450012,1.4892570972442627,-0.9206387400627136,0.20133665204048157,1.9231531620025635,-1.2683502435684204,0.5611187219619751,1.9062551259994507,0.0029309289529919624,0.7184046506881714,2.7399027347564697,0.14557519555091858,0.689293622970581,3.4715940952301025,1.235588550567627,0.36379024386405945,2.7316336631774902,0.1947658658027649,0.3645969033241272,3.4351234436035156,1.0121314525604248
808.128,97,2,0,0,0,0,19,0,18,0,17,0,16,0,15,0,14,0,12,0,12,0,11,0,10,0,9,0,8,0,7,0,0,0,5,0,5,0,4,0,4,0,3,0,3,0,4,-1,4,-1,4,-1,4,-1,5,-1,5,-1,6,-1,0,0,0,0,1,-2,15,0,17,0,18,0,19,0,20,0,21,0,22,1,23,1,24,1,26,1,27,1,28,1,29,1,31,1,33,1,35,1,35,1,38,1,38,1,42,2,45,2,44,2,47,2,48,2,49,2,53,2,51,2,54,2,54,2,1,-2,0,0,0.6959477663040161,0.521734893321991,-1.30262690782547,0.5915288627147675,0.9297386109828949,-0.8663914799690247,0.9536455273628235,1.470054268836975,-0.2906944751739502,0.9131587743759155,1.8793455362319946,-0.5274873971939087,0.13707281649112701,1.492690920829773,-0.8704166412353516,0.20147645473480225,1.924421787261963,-1.252408742904663,0.5611911565065384,1.90709787607193,0.0029274635016918182,0.7192674875259399,2.7398579120635986,0.12852898240089417,0.6907793283462524,3.471738576889038,1.1896758079528809,0.3642122149467468,2.7328925132751465,0.158687561750412,0.36507028341293335,3.4372684955596924,0.9727870225906372
